word1;word2;weight
ЗЯТЬ;ДОЧЬ;0.3944
ЗЯТЬ;ОТЕЦ;0.2422
ЗЯТЁК;ЗЯТЬ;0.9865
ЗЯТЁК;ТЁЩА;0.973
ЗЯТЁК;РОДСТВЕННИК;0.8986
ЗЯТЁК;ТЕСТЬ;0.7568
ЗЯТЁК;ДОЧЬ;0.4595
ЗЯТЁК;ЖЕНИХ;0.4595
ЗЯТЁК;СВАТ;0.3784
ЗЁРНА;ПШЕНИЦА;0.9647
ЗЁРНА;КОЛОС;0.6941
ЗЁРНА;ЯЧМЕНЬ;0.5176
ЗЁРНА;РОЖЬ;0.3412
ЗЁРНА;КОРМ;0.3294
ЗЁРНА;РИС;0.2471
ЗЁРНА;УРОЖАЙ;0.2471
ЗЁРНА;СЕМЕЧКИ;0.2235
ЗЁРНА;КРУПА;0.1882
ЗЁРНА;КАША;0.1765
ЗЁРНА;АМБАР;0.1647
ЗЁРНА;ОВЁС;0.1647
ЗЁРНА;ЗЛАКИ;0.1588
ИВРИТ;ЕВРЕЙ;1.0
ИВРИТ;ИЗРАИЛЬ;0.6687
ИВРИТ;ИДИШ;0.2577
ИВРИТ;НАЦИЯ;0.2086
ИГОЛКА;ШПРИЦ;0.4523
ИГОЛКА;ЁЛКА;0.3251
ИГОЛКА;МАШИНКА;0.2473
ИГОЛКА;ДЫРКА;0.2049
ИГОЛКА;СЕНО;0.1555
ИГОЛКИ;НИТКИ;1.0
ИГОЛКИ;ЕЛЬ;0.6736
ИГОЛКИ;ИГЛА;0.6166
ИГОЛКИ;ШВЕЯ;0.4456
ИГОЛКИ;ШИТЬЁ;0.3523
ИГОЛОЧКА;НИТКА;1.0
ИГОЛОЧКА;ИГЛА;0.8784
ИГОЛОЧКА;УШКО;0.6757
ИГОЛОЧКА;ЁЛКА;0.6757
ИГОЛОЧКА;ШВЕЯ;0.5135
ИГОЛОЧКА;ШИТЬЁ;0.5135
ИГОЛОЧКА;СОСНА;0.3108
ИГОЛОЧКА;ЁЖИК;0.2838
ИГОЛОЧКА;МАШИНКА;0.2432
ИГОЛОЧКА;ШПРИЦ;0.1622
ИГРА;ПРЯТКИ;0.7925
ИГРА;ДОГОНЯЛКИ;0.3679
ИГРА;ДОТА;0.1887
ИГРА;ЛОТО;0.1509
ИГРА;САЛКИ;0.1509
ИГРАЮЩИЙ;ИГРОК;0.8481
ИГРАЮЩИЙ;АЗАРТ;0.6013
ИГРАЮЩИЙ;КАЗИНО;0.4114
ИГРАЮЩИЙ;КАРТЫ;0.3924
ИГРАЮЩИЙ;ИГРУШКА;0.3481
ИГРАЮЩИЙ;ПОКЕР;0.1772
ИГРОК;КАРТЫ;0.6056
ИГРОК;АЗАРТ;0.5493
ИГРОК;КАЗИНО;0.4648
ИГРОК;ПОКЕР;0.2864
ИГРОК;ПРОИГРЫШ;0.1972
ИГРОК;ВЫИГРЫШ;0.1784
ИГРОКИ;КАРТЫ;0.6639
ИГРОКИ;АЗАРТ;0.6134
ИГРОКИ;КАЗИНО;0.4118
ИГРОКИ;ШАХМАТЫ;0.2605
ИГРОКИ;ПОКЕР;0.2101
ИГРОКИ;РУЛЕТКА;0.2101
ИГРУШКИ;КУКЛА;0.8372
ИГРУШКИ;МАШИНКИ;0.6221
ИГРУШКИ;МИШКА;0.3198
ИГРУШКИ;КУБИКИ;0.186
ИГРЫ;ПРЯТКИ;1.0
ИГРЫ;ШАХМАТЫ;0.8837
ИГРЫ;КАРТЫ;0.8372
ИГРЫ;ШАШКИ;0.6744
ИГРЫ;ДОГОНЯЛКИ;0.3953
ИГРЫ;ПОКЕР;0.3721
ИГРЫ;ДОСУГ;0.186
ИГРЫ ПРЕСТОЛОВ;СЕРИАЛ;0.6045
ИГРЫ ПРЕСТОЛОВ;АКТЁРЫ;0.2985
ИГРЫ ПРЕСТОЛОВ;КОРОНА;0.2687
ИГРЫ ПРЕСТОЛОВ;СЕЗОН;0.1866
ИДЕАЛИЗАЦИЯ;ИДЕЯ;0.73
ИДЕАЛИЗАЦИЯ;ИДОЛ;0.49
ИДЕАЛИЗАЦИЯ;ПРОЦЕСС;0.43
ИДЕАЛИЗАЦИЯ;СОВЕРШЕНСТВО;0.41
ИДЕАЛИЗАЦИЯ;КУМИР;0.22
ИДЕАЛИСТ;ИДЕЯ;0.5767
ИДЕАЛИСТ;МЕЧТАТЕЛЬ;0.32
ИДЕАЛИСТ;ИДОЛ;0.1733
ИДЕАЛИСТ;ОПТИМИСТ;0.1667
ИДЕОЛОГИЯ;ИДЕЯ;1.0
ИДЕОЛОГИЯ;ЛОГИКА;0.7598
ИДЕОЛОГИЯ;КОММУНИЗМ;0.3352
ИДЕОЛОГИЯ;ВОЖДЬ;0.2235
ИДЕОЛОГИЯ;ЛЕНИН;0.1564
ИДЕЯ ФИКС;ПСИХОЛОГИЯ;0.5725
ИДЕЯ ФИКС;ПЛАН;0.5255
ИДЕЯ ФИКС;ТЕРМИН;0.5255
ИДЕЯ ФИКС;ЗАДУМКА;0.4706
ИДЕЯ ФИКС;РАССТРОЙСТВО;0.2353
ИДЕЯ ФИКС;ПСИХ;0.1725
ИДИОТИЗМ;ПРИДУРОК;0.4444
ИДИОТИЗМ;ТУПОСТЬ;0.4011
ИДИОТИЗМ;ПСИХ;0.2493
ИДИОТИЗМ;ДИАГНОЗ;0.1572
ИДОЛ;ПОКЛОНЕНИЕ;0.8971
ИДОЛ;КУМИР;0.8395
ИДОЛ;СТАТУЯ;0.7243
ИДОЛ;БОЖЕСТВО;0.6749
ИДОЛ;ИДЕАЛ;0.6337
ИДОЛ;ИСТУКАН;0.5844
ИДОЛ;ЯЗЫЧЕСТВО;0.3045
ИДОЛ;ИКОНА;0.1975
ИЕРАРХИЯ;ЛЕСТНИЦА;0.8947
ИЕРАРХИЯ;МОНАРХИЯ;0.8947
ИЕРАРХИЯ;РАНГ;0.7895
ИЕРАРХИЯ;ЧИН;0.5965
ИЕРАРХИЯ;ПРАВЛЕНИЕ;0.4737
ИЕРАРХИЯ;ПОДЧИНЕНИЕ;0.4211
ИЕРАРХИЯ;СТУПЕНИ;0.3333
ИЕРАРХИЯ;ЕПИСКОП;0.2105
ИЕРОГЛИФ;БУКВА;1.0
ИЕРОГЛИФ;КИТАЙ;0.9211
ИЕРОГЛИФ;ЯПОНИЯ;0.8684
ИЕРОГЛИФ;ЕГИПЕТ;0.8596
ИЕРОГЛИФ;СИМВОЛ;0.6842
ИЕРОГЛИФ;ДРЕВНОСТЬ;0.2719
ИЕРОГЛИФ;ОБОЗНАЧЕНИЕ;0.2105
ИЗБА;БАБА;0.3952
ИЗБА;ЯГА;0.3711
ИЗБА;КРЫША;0.2646
ИЗБА;ЖИЛИЩЕ;0.2337
ИЗБА;БРЁВНА;0.1684
ИЗБАВЛЕНИЕ;ОБЛЕГЧЕНИЕ;0.8519
ИЗБАВЛЕНИЕ;СВОБОДА;0.6111
ИЗБАВЛЕНИЕ;ОСВОБОЖДЕНИЕ;0.6111
ИЗБАВЛЕНИЕ;ПРОЩЕНИЕ;0.2963
ИЗБАВЛЕНИЕ;ХЛАМ;0.2222
ИЗБАВЛЕНИЕ;ПОИСК;0.1759
ИЗБИРАТЕЛЬ;ВЫБОРЫ;1.0
ИЗБИРАТЕЛЬ;ГОЛОСОВАНИЕ;0.6847
ИЗБИРАТЕЛЬ;ДЕПУТАТ;0.6216
ИЗБИРАТЕЛЬ;УРНА;0.3874
ИЗБИРАТЕЛЬ;БЮЛЛЕТЕНЬ;0.3243
ИЗБИРАТЕЛЬ;КАНДИДАТ;0.2703
ИЗБРАННИК;ВЫБОР;0.6119
ИЗБРАННИК;ЖЕНИХ;0.6045
ИЗБРАННИК;СУПРУГ;0.5299
ИЗБРАННИК;СУДЬБА;0.153
ИЗБУШКА;НОЖКИ;1.0
ИЗБУШКА;ЯГА;0.808
ИЗБУШКА;БАБА;0.8
ИЗБУШКА;ИЗБА;0.632
ИЗБУШКА;КУРЬИ;0.332
ИЗБЫТОК;ДОСТАТОК;0.5984
ИЗБЫТОК;ИЗОБИЛИЕ;0.5246
ИЗБЫТОК;ПЕРЕБОР;0.5082
ИЗБЫТОК;ИЗЛИШЕК;0.4877
ИЗБЫТОК;ВЕС;0.1721
ИЗБЫТОЧНОСТЬ;ВЕС;0.7952
ИЗБЫТОЧНОСТЬ;ПЕРЕБОР;0.6446
ИЗБЫТОЧНОСТЬ;НЕДОСТАТОК;0.4578
ИЗБЫТОЧНОСТЬ;ПЕРЕИЗБЫТОК;0.1747
ИЗВЕСТИЕ;НОВОСТЬ;1.0
ИЗВЕСТИЕ;СООБЩЕНИЕ;0.3947
ИЗВЕСТИЕ;ТЕЛЕГРАММА;0.2613
ИЗВЕСТИЕ;ПОЧТА;0.1707
ИЗВЕСТНОСТЬ;ПОПУЛЯРНОСТЬ;0.9877
ИЗВЕСТНОСТЬ;ЗВЕЗДА;0.9753
ИЗВЕСТНОСТЬ;СЛАВА;0.9136
ИЗВЕСТНОСТЬ;ПЕВЕЦ;0.9136
ИЗВЕСТНОСТЬ;ЗНАМЕНИТОСТЬ;0.7531
ИЗВЕСТНОСТЬ;АРТИСТ;0.5926
ИЗВЕСТНОСТЬ;ВЕСТЬ;0.4383
ИЗВЕСТНОСТЬ;ЛИЧНОСТЬ;0.2963
ИЗВЕСТНОСТЬ;АКТРИСА;0.1975
ИЗВЕЩАТЕЛЬ;НОВОСТЬ;1.0
ИЗВЕЩАТЕЛЬ;ВЕСТЬ;0.9572
ИЗВЕЩАТЕЛЬ;ИЗВЕЩЕНИЕ;0.7914
ИЗВЕЩАТЕЛЬ;ПОЧТА;0.738
ИЗВЕЩАТЕЛЬ;ПОЧТАЛЬОН;0.7273
ИЗВЕЩАТЕЛЬ;РАДИО;0.7059
ИЗВЕЩАТЕЛЬ;СООБЩЕНИЕ;0.3209
ИЗВЕЩАТЕЛЬ;ИНФОРМАЦИЯ;0.1925
ИЗВЕЩЕНИЕ;ПОЧТА;1.0
ИЗВЕЩЕНИЕ;НОВОСТЬ;0.8066
ИЗВЕЩЕНИЕ;ВЕСТЬ;0.7956
ИЗВЕЩЕНИЕ;ПОЧТАЛЬОН;0.6496
ИЗВЕЩЕНИЕ;ПОСЫЛКА;0.5912
ИЗВЕЩЕНИЕ;ТЕЛЕГРАММА;0.5255
ИЗВЕЩЕНИЕ;ПОВЕСТКА;0.4599
ИЗВЕЩЕНИЕ;СООБЩЕНИЕ;0.4088
ИЗВЕЩЕНИЕ;ЯЩИК;0.1971
ИЗВИЛИНА;КРИВАЯ;0.6444
ИЗВИЛИНА;МОЗГИ;0.4963
ИЗВИЛИНА;ВЕЩЕСТВО;0.4741
ИЗВИЛИНА;ЧЕРЕП;0.1926
ИЗВОЗЧИК;КАРЕТА;0.8649
ИЗВОЗЧИК;ПОВОЗКА;0.6306
ИЗВОЗЧИК;ТАКСИ;0.5315
ИЗВОЗЧИК;КУЧЕР;0.5045
ИЗВОЗЧИК;ТЕЛЕГА;0.4865
ИЗВОЗЧИК;ГРУЗ;0.1892
ИЗГИБ;ЛИНИЯ;1.0
ИЗГИБ;ПОВОРОТ;0.9318
ИЗГИБ;ГИТАРА;0.7614
ИЗГИБ;КРИВАЯ;0.4318
ИЗГИБ;ВОЛНА;0.3636
ИЗГИБ;ТАЛИЯ;0.2841
ИЗГИБ;ГИБКОСТЬ;0.2045
ИЗГНАНИЕ;ИЗГОЙ;1.0
ИЗГНАНИЕ;ОТШЕЛЬНИК;0.5185
ИЗГНАНИЕ;РАЙ;0.5185
ИЗГНАНИЕ;ГОН;0.3333
ИЗГНАНИЕ;ССЫЛКА;0.2778
ИЗГНАНИЕ;БЕС;0.1806
ИЗГНАННИК;ИЗГОЙ;1.0
ИЗГНАННИК;ОТШЕЛЬНИК;0.7768
ИЗГНАННИК;ОДИНОЧЕСТВО;0.4286
ИЗГНАННИК;ЧУЖОЙ;0.3482
ИЗГОЛОВЬЕ;ПОДУШКА;0.6533
ИЗГОЛОВЬЕ;ШЕЯ;0.4774
ИЗГОЛОВЬЕ;ДИВАН;0.4673
ИЗГОЛОВЬЕ;ПОСТЕЛЬ;0.4121
ИЗГОЛОВЬЕ;СПИНКА;0.2211
ИЗГОРОДЬ;ЗАБОР;1.0
ИЗГОРОДЬ;ОГРАДА;0.531
ИЗГОРОДЬ;ОГРАЖДЕНИЕ;0.2655
ИЗГОРОДЬ;УЧАСТОК;0.2301
ИЗГОТОВЛЕНИЕ;ГОТОВКА;1.0
ИЗГОТОВЛЕНИЕ;ПРОИЗВОДСТВО;0.8519
ИЗГОТОВЛЕНИЕ;ИЗДЕЛИЕ;0.8148
ИЗГОТОВЛЕНИЕ;ПРОДУКТ;0.3796
ИЗГОТОВЛЕНИЕ;ЗАВОД;0.3704
ИЗГОТОВЛЕНИЕ;МАСТЕР;0.2407
ИЗГОТОВЛЕНИЕ;ДЕТАЛЬ;0.1574
ИЗДАНИЕ;ИЗДАТЕЛЬСТВО;0.5313
ИЗДАНИЕ;ПЕЧАТЬ;0.4948
ИЗДАНИЕ;ТИРАЖ;0.3438
ИЗДАНИЕ;РЕДАКТОР;0.3229
ИЗДАТЕЛЬСТВО;АВТОР;0.568
ИЗДАТЕЛЬСТВО;ПЕЧАТЬ;0.5251
ИЗДАТЕЛЬСТВО;РЕДАКТОР;0.4439
ИЗДАТЕЛЬСТВО;ТИПОГРАФИЯ;0.3723
ИЗДАТЕЛЬСТВО;ТИРАЖ;0.3055
ИЗДЕВАТЕЛЬСТВО;ИЗДЁВКА;0.7241
ИЗДЕВАТЕЛЬСТВО;НАСИЛИЕ;0.6782
ИЗДЕВАТЕЛЬСТВО;ПЫТКА;0.6667
ИЗДЕВАТЕЛЬСТВО;ЖЕСТОКОСТЬ;0.5517
ИЗДЕВАТЕЛЬСТВО;ПЕЧАТЬ;0.5057
ИЗДЕВАТЕЛЬСТВО;УНИЖЕНИЕ;0.4598
ИЗДЕВАТЕЛЬСТВО;МУЧЕНИЕ;0.2644
ИЗДЕВАТЕЛЬСТВО;ДЕДОВЩИНА;0.1839
ИЗДЕЛИЕ;ЗАВОД;0.5506
ИЗДЕЛИЕ;ПОДЕЛКА;0.427
ИЗДЕЛИЕ;ИСКУССТВО;0.236
ИЗДЕЛИЕ;РУКАМИ;0.236
ИЗДЕЛИЕ;ГЛИНА;0.2135
ИЗДЕРЖКА;ПРОИЗВОДСТВО;1.0
ИЗДЕРЖКА;ПРОФЕССИИ;0.8483
ИЗДЕРЖКА;ТРАТА;0.6629
ИЗДЕРЖКА;ВЫДЕРЖКА;0.5955
ИЗДЕРЖКА;УДЕРЖАНИЕ;0.3371
ИЗДЕРЖКА;НЕДОСТАТОК;0.2416
ИЗДЕРЖКА;ТЕРПЕНИЕ;0.2022
ИЗДЕРЖКА;РАСХОД;0.1573
ИЗЖОГА;ЖЕЛУДОК;0.9577
ИЗЖОГА;ТАБЛЕТКА;0.7817
ИЗЖОГА;ЖИВОТ;0.5915
ИЗЖОГА;ЖЖЕНИЕ;0.5493
ИЗЖОГА;ПИЩЕВОД;0.4085
ИЗЖОГА;КИСЛОТА;0.2113
ИЗЖОГА;СОДА;0.1831
ИЗЖОГА;ЯЗВА;0.1549
ИЗЛИШЕСТВО;ПЕРЕБОР;0.5455
ИЗЛИШЕСТВО;ИЗЛИШЕК;0.5333
ИЗЛИШЕСТВО;ИЗБЫТОК;0.5212
ИЗЛИШЕСТВО;РОСКОШЬ;0.4848
ИЗЛИШЕСТВО;КУЧА;0.1818
ИЗЛИШЕСТВО;ЖИР;0.1576
ИЗЛОЖЕНИЕ;СОЧИНЕНИЕ;1.0
ИЗЛОЖЕНИЕ;РУССКИЙ;0.418
ИЗЛОЖЕНИЕ;ОЦЕНКА;0.3828
ИЗЛОЖЕНИЕ;ДИКТАНТ;0.25
ИЗЛОЖЕНИЕ;ПЕРЕСКАЗ;0.2031
ИЗЛОЖЕНИЕ;МЫСЛИ;0.1953
ИЗМЕНА;ПРЕДАТЕЛЬСТВО;1.0
ИЗМЕНА;ЛЮБОВНИЦА;0.9063
ИЗМЕНА;РАЗВОД;0.7813
ИЗМЕНА;ПОДЛОСТЬ;0.1563
ИЗМЕНЕНИЕ;ИЗМЕНА;1.0
ИЗМЕНЕНИЕ;ПЕРЕМЕНА;0.7563
ИЗМЕНЕНИЕ;СМЕНА;0.4438
ИЗМЕНЕНИЕ;ВНЕШНОСТЬ;0.4031
ИЗМЕННИК;ИЗМЕНА;1.0
ИЗМЕННИК;ПРЕДАТЕЛЬ;0.8562
ИЗМЕННИК;РОДИНА;0.5582
ИЗМЕННИК;ЛЮБОВНИЦА;0.1644
ИЗМЕННИК;НЕВЕРНЫЙ;0.1644
ИЗМЕРЕНИЕ;МЕТР;0.9114
ИЗМЕРЕНИЕ;ДЛИНА;0.8924
ИЗМЕРЕНИЕ;САНТИМЕТР;0.8861
ИЗМЕРЕНИЕ;РУЛЕТКА;0.5443
ИЗМЕРЕНИЕ;МЕРКА;0.4177
ИЗМЕРЕНИЕ;ДАВЛЕНИЕ;0.1772
ИЗМЕРЕНИЕ;ШИРИНА;0.1772
ИЗМЕРЕНИЕ;РАССТОЯНИЕ;0.1646
ИЗМЕРЯТЬ;МЕТР;1.0
ИЗМЕРЯТЬ;САНТИМЕТР;0.9839
ИЗМЕРЯТЬ;ДЛИНА;0.9032
ИЗМЕРЯТЬ;ВЕС;0.8065
ИЗМЕРЯТЬ;МЕРКА;0.6613
ИЗМЕРЯТЬ;ОБЪЁМ;0.5323
ИЗМЕРЯТЬ;РУЛЕТКА;0.5161
ИЗМЕРЯТЬ;ШИРИНА;0.2258
ИЗМЕРЯТЬ;РАССТОЯНИЕ;0.1774
ИЗМЫШЛЕНИЕ;ИДЕЯ;0.3249
ИЗМЫШЛЕНИЕ;ЛОГИКА;0.2527
ИЗМЫШЛЕНИЕ;ДУМА;0.1877
ИЗМЫШЛЕНИЕ;РАССУЖДЕНИЕ;0.1588
ИЗНЕМОЖЕНИЕ;УСТАЛОСТЬ;1.0
ИЗНЕМОЖЕНИЕ;ЖАЖДА;0.5982
ИЗНЕМОЖЕНИЕ;СЛАБОСТЬ;0.5446
ИЗНЕМОЖЕНИЕ;МОЧЬ;0.1786
ИЗО;ИСКУССТВО;0.9444
ИЗО;РИСОВАНИЕ;0.7917
ИЗО;АЛЬБОМ;0.5556
ИЗО;КИСТОЧКИ;0.2569
ИЗОБИЛИЕ;РОГ;0.6893
ИЗОБИЛИЕ;ДОСТАТОК;0.5049
ИЗОБИЛИЕ;МНОЖЕСТВО;0.4951
ИЗОБИЛИЕ;РАЗНООБРАЗИЕ;0.3689
ИЗОБИЛИЕ;РОСКОШЬ;0.2913
ИЗОБРАЖЕНИЕ;КАРТИНКА;0.6037
ИЗОБРАЖЕНИЕ;ПОРТРЕТ;0.5421
ИЗОБРАЖЕНИЕ;ФОТОГРАФИЯ;0.4723
ИЗОБРАЖЕНИЕ;ПЕЙЗАЖ;0.3203
ИЗОБРАЖЕНИЕ;ЭКРАН;0.2505
ИЗОБРАЖЕНИЕ;ИСКУССТВО;0.2053
ИЗОБРЕТАТЕЛЬ;УЧЁНЫЙ;0.7938
ИЗОБРЕТАТЕЛЬ;ПАТЕНТ;0.4948
ИЗОБРЕТАТЕЛЬ;МАШИНЫ;0.2216
ИЗОБРЕТАТЕЛЬ;НОВОЕ;0.2113
ИЗОБРЕТЕНИЕ;ПАТЕНТ;0.5349
ИЗОБРЕТЕНИЕ;УЧЁНЫЙ;0.5116
ИЗОБРЕТЕНИЕ;ОТКРЫТИЕ;0.3953
ИЗОБРЕТЕНИЕ;ОПЫТ;0.3953
ИЗОБРЕТЕНИЕ;РАДИО;0.2558
ИЗОБРЕТЕНИЕ;НОВИНКА;0.186
ИЗОЛЯТОР;ПОМЕЩЕНИЕ;0.4057
ИЗОЛЯТОР;ОДИНОЧЕСТВО;0.2547
ИЗОЛЯТОР;ЗАКЛЮЧЁННЫЙ;0.2358
ИЗОЛЯТОР;РЕШЁТКА;0.1604
ИЗОЛЯТОР;СЛЕДСТВИЕ;0.1604
ИЗОЛЯЦИЯ;ИЗОЛЯТОР;0.875
ИЗОЛЯЦИЯ;ПРОВОД;0.7692
ИЗОЛЯЦИЯ;ИЗОЛЕНТА;0.7212
ИЗОЛЯЦИЯ;ОДИНОЧЕСТВО;0.4904
ИЗОЛЯЦИЯ;КАРАНТИН;0.4712
ИЗОЛЯЦИЯ;ТИШИНА;0.3077
ИЗОЛЯЦИЯ;ОБЩЕСТВО;0.2788
ИЗОЛЯЦИЯ;ТОК;0.2692
ИЗОЛЯЦИЯ;ЛЕНТА;0.2308
ИЗОЛЯЦИЯ;КАБЕЛЬ;0.2115
ИЗОТОП;ЭЛЕМЕНТ;0.8947
ИЗОТОП;АТОМ;0.8487
ИЗОТОП;ЯДРО;0.7105
ИЗОТОП;УРАН;0.6579
ИЗОТОП;ИЗЛУЧЕНИЕ;0.3684
ИЗОТОП;СИНТЕЗ;0.3553
ИЗОТОП;МАССА;0.1974
ИЗОТОП;ГЕЛИЙ;0.1842
ИЗОТОП;РЕАКТОР;0.1711
ИЗРЕЧЕНИЕ;ФРАЗА;0.5596
ИЗРЕЧЕНИЕ;ЦИТАТА;0.5413
ИЗРЕЧЕНИЕ;МУДРОСТЬ;0.3211
ИЗРЕЧЕНИЕ;ВЫСКАЗЫВАНИЕ;0.2752
ИЗРЕЧЕНИЕ;ОРАТОР;0.2385
ИЗУМЛЕНИЕ;УДИВЛЕНИЕ;1.0
ИЗУМЛЕНИЕ;ВОСТОРГ;0.7613
ИЗУМЛЕНИЕ;НЕОЖИДАННОСТЬ;0.6645
ИЗУМЛЕНИЕ;ВОСХИЩЕНИЕ;0.5226
ИЗУМЛЕНИЕ;ЭМОЦИЯ;0.4774
ИЗУМЛЕНИЕ;ИСПУГ;0.2516
ИЗУМРУД;ДРАГОЦЕННОСТЬ;0.7065
ИЗУМРУД;СЕРЬГИ;0.5871
ИЗУМРУД;ЮВЕЛИР;0.2736
ИЗУМРУД;АЛМАЗ;0.1841
ИЗУМРУДЫ;ДРАГОЦЕННОСТЬ;0.6953
ИЗУМРУДЫ;АЛМАЗ;0.3555
ИЗУМРУДЫ;СЕРЬГИ;0.3438
ИЗУМРУДЫ;РУДА;0.3203
ИЗУМРУДЫ;МИНЕРАЛ;0.207
ИЗЪЯТИЕ;ОБЫСК;0.48
ИЗЪЯТИЕ;УЛИКА;0.405
ИЗЪЯТИЕ;ДОКАЗАТЕЛЬСТВО;0.2
ИЗЪЯТИЕ;ИМУЩЕСТВО;0.19
ИЗЪЯТИЕ;КОНФИСКАЦИЯ;0.18
ИЗЮМ;ВИНОГРАД;1.0
ИЗЮМ;БУЛОЧКА;0.4875
ИЗЮМ;СУХОФРУКТ;0.475
ИЗЮМ;ЯГОДА;0.375
ИЗЮМ;КОМПОТ;0.175
ИЗЮМ;ПИРОГ;0.175
ИЗЮМ;КОСТОЧКИ;0.1688
ИЗЯЩЕСТВО;ГРАЦИЯ;0.6635
ИЗЯЩЕСТВО;ИСКУССТВО;0.5192
ИЗЯЩЕСТВО;МАНЕРА;0.2596
ИЗЯЩЕСТВО;ТОНКОСТЬ;0.25
ИКЕА;ПОКУПКИ;0.7444
ИКЕА;ШВЕЦИЯ;0.5185
ИКЕА;ШКАФ;0.4593
ИКЕА;СУПЕРМАРКЕТ;0.4519
ИКЕА;ТОВАРЫ;0.2852
ИКЕА;МЕГА;0.2444
ИКЕА;ДИВАН;0.2
ИКЕА;ФИРМА;0.2
ИКЕА;УЮТ;0.1926
ИКЕА;МАРКЕТ;0.1778
ИКЕЯ;ПОКУПКИ;0.6852
ИКЕЯ;ДИВАН;0.5185
ИКЕЯ;ИНТЕРЬЕР;0.4444
ИКЕЯ;ЦЕНТР;0.3333
ИКЕЯ;ГИПЕРМАРКЕТ;0.2593
ИКЕЯ;ПОЛКА;0.2593
ИКЕЯ;МОСКВА;0.2222
ИКЕЯ;КОМПАНИЯ;0.2222
ИКЕЯ;ОПТ;0.2222
ИКЕЯ;МАРКА;0.1852
ИКОНОПИСЕЦ;ИКОНА;1.0
ИКОНОПИСЕЦ;ЛИК;0.4286
ИКОНОПИСЕЦ;КРЕСТ;0.1633
ИКОНОПИСЕЦ;СВЯТОЙ;0.1531
ИКОНЫ;ИИСУС;0.6471
ИКОНЫ;ПОП;0.3529
ИКОНЫ;СВЯЩЕННИК;0.3529
ИКОНЫ;ХРИСТОС;0.2206
ИКОНЫ;БИБЛИЯ;0.1765
ИКОНЫ;ЛИК;0.1618
ИКОНЫ;СВЯТЫНЯ;0.1618
ИКОНЫ;СВЕЧА;0.1544
ИЛЛЮЗИЯ;ФОКУС;1.0
ИЛЛЮЗИЯ;ИЛЛЮЗИОНИСТ;0.8602
ИЛЛЮЗИЯ;МИРАЖ;0.7742
ИЛЛЮЗИЯ;ВООБРАЖЕНИЕ;0.7097
ИЛЛЮЗИЯ;ЦИРК;0.7097
ИЛЛЮЗИЯ;ФОКУСНИК;0.681
ИЛЛЮЗИЯ;ФАНТАЗИЯ;0.6165
ИЛЛЮЗИЯ;ПРЕДСТАВЛЕНИЕ;0.4444
ИЛЛЮЗИЯ;ЗРЕНИЕ;0.3943
ИЛЛЮЗИЯ;МЕЧТА;0.2079
ИЛЛЮЗИЯ;НЕПРАВДА;0.172
ИЛЛЮСТРАЦИЯ;КАРТИНКА;0.9811
ИЛЛЮСТРАЦИЯ;ПЕЙЗАЖ;0.5094
ИЛЛЮСТРАЦИЯ;ИЗОБРАЖЕНИЕ;0.4906
ИЛЛЮСТРАЦИЯ;СТРАНИЦА;0.1761
ИМБИРЬ;КОРЕНЬ;1.0
ИМБИРЬ;СУШИ;0.9714
ИМБИРЬ;ПРИПРАВА;0.7143
ИМБИРЬ;ГОРЬКИЙ;0.2571
ИМБИРЬ;ПЕЧЕНЬЕ;0.2571
ИМБИРЬ;СПЕЦИЯ;0.2429
ИМБИРЬ;ПРЯНИК;0.2357
ИМБИРЬ;ПРЯНОСТЬ;0.2286
ИМБИРЬ;ЯПОНИЯ;0.2
ИМБИРЬ;СОУС;0.1571
ИМЕНИЕ;УСАДЬБА;0.8165
ИМЕНИЕ;ПОМЕЩИК;0.6422
ИМЕНИЕ;ВЛАДЕНИЕ;0.5596
ИМЕНИЕ;СОБСТВЕННОСТЬ;0.4404
ИМЕНИЕ;ИМУЩЕСТВО;0.3578
ИМЕНИЕ;БАРИН;0.2936
ИМЕНИННИК;ПОДАРКИ;0.957
ИМЕНИННИК;РОЖДЕНИЯ;0.8555
ИМЕНИННИК;СВЕЧИ;0.6484
ИМЕНИННИК;ГОСТИ;0.6172
ИМЕНИНЫ;РОЖДЕНИЯ;1.0
ИМЕНИНЫ;ПОДАРКИ;0.7071
ИМЕНИНЫ;СВЕЧИ;0.4293
ИМЕНИНЫ;ГОСТИ;0.404
ИМЕНИНЫ;АНГЕЛ;0.3131
ИМЕНИНЫ;ПОЗДРАВЛЕНИЯ;0.2071
ИМЕНИНЫ;ШАРИКИ;0.1515
ИМИДЖ;СТИЛЬ;0.9929
ИМИДЖ;ОБРАЗ;0.6596
ИМИДЖ;ВИД;0.5957
ИМИДЖ;СТИЛИСТ;0.4681
ИМИДЖ;МАКИЯЖ;0.1915
ИММИГРАНТ;ИНОСТРАНЕЦ;0.75
ИММИГРАНТ;ГРАНИЦА;0.6842
ИММИГРАНТ;ПРИЕЗЖИЙ;0.6184
ИММИГРАНТ;ПЕРЕЕЗД;0.6184
ИММИГРАНТ;МИГРАЦИЯ;0.2763
ИММИГРАНТ;ЧУЖОЙ;0.1974
ИММИГРАНТ;РАБОЧИЙ;0.1842
ИММИГРАНТ;ТУРИСТ;0.1711
ИММИГРАНТ;НЕГР;0.1579
